    "Tabla","Codigo","Nombre","Descripcion","Habilitado","Aplicacion","IsStandardGEL","IsStandardMSPS","Extra_I:Cobertura","Extra_II","Extra_III","Extra_IV","Extra_V","Extra_VI","Extra_VII","Extra_VIII","Extra_IX","Extra_X","ValorRegistro","UsuarioResponsable","Fecha_Actualizacion","IsPublicPrivate"
"CUPS","013206","SECCIÓN DEL CUERPO CALLOSO SEGMENTO ANTERIOR (CALLOSOTOMÍA) VÍA ENDOSCÓPICA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.06","013206","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013207","SECCIÓN DEL CUERPO CALLOSO SEGMENTO POSTERIOR (CALLOSOTOMÍA) POR CRANEOTOMÍA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.07","013207","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013208","SECCIÓN DEL CUERPO CALLOSO SEGMENTO POSTERIOR (CALLOSOTOMÍA) VÍA ENDOSCÓPICA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.08","013208","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013209","SECCIÓN COMPLETA DEL CUERPO CALLOSO (CALLOSOTOMÍA) POR CRANEOTOMÍA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.09","013209","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013210","SECCIÓN COMPLETA DEL CUERPO CALLOSO (CALLOSOTOMÍA) VÍA ENDOSCÓPICA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.10","013210","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013211","AMIGDALOHIPOCAMPECTOMÍA SELECTIVA (TRACTO CEREBRAL) POR CRANEOTOMÍA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.11","013211","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013212","AMIGDALOHIPOCAMPECTOMÍA SELECTIVA (TRACTO CEREBRAL) CON ABLACIÓN","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.12","013212","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013213","AMIGDALOHIPOCAMPECTOMÍA SUPRASELECTIVA (TRACTO CEREBRAL) VÍA ENDOSCÓPICA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.13","013213","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013214","TRACTOTOMÍA LOBAR POR CRANEOTOMÍA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.14","013214","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013215","TRACTOTOMÍA LOBAR VÍA ENDOSCÓPICA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.15","013215","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013216","CINGULOTOMÍA ESTEREOTÁCTICA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.16","013216","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013217","CINGULOTOMÍA POR CRANEOTOMÍA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.17","013217","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013218","CINGULOTOMÍA CON ABLACIÓN","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.18","013218","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","013219","TRACTOTOMÍA MESENCEFÁLICA U OTRA LESIÓN DE TALLO CEREBRAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.3.2.19","013219","LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL)","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","014103","TALAMOTOMÍA POR ESTEREOTAXIA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.4.1.03","014103","PROCEDIMIENTOS EN TÁLAMO","PROCEDIMIENTOS EN NÚCLEOS BASALES, TÁLAMO Y GLOBO PÁLIDO Y OTRAS ESTRUCTURAS SUBCORTICALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","014201","PALIDOTOMÍA POR ESTEREOTAXIA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.4.2.01","014201","PROCEDIMIENTOS EN GLOBO PÁLIDO","PROCEDIMIENTOS EN NÚCLEOS BASALES, TÁLAMO Y GLOBO PÁLIDO Y OTRAS ESTRUCTURAS SUBCORTICALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","014301","SUBTALAMOTOMÍA POR ESTEREOTAXIA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.4.3.01","014301","PROCEDIMIENTOS EN SUBTÁLAMO","PROCEDIMIENTOS EN NÚCLEOS BASALES, TÁLAMO Y GLOBO PÁLIDO Y OTRAS ESTRUCTURAS SUBCORTICALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","014401","LESIÓN EN OTRAS ESTRUCTURAS SUBCORTICALES","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.4.4.01","014401","PROCEDIMIENTOS EN OTRAS ESTRUCTURAS SUBCORTICALES","PROCEDIMIENTOS EN NÚCLEOS BASALES, TÁLAMO Y GLOBO PÁLIDO Y OTRAS ESTRUCTURAS SUBCORTICALES","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015101","RESECCIÓN TUMOR ÓSEO- POR CRANEOTOMÍA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.1.01","015101","ESCISIONES DE LESIÓN CRANEAL","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015102","RESECCIÓN TUMOR ÓSEO- POR CRANIECTOMÍA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.1.02","015102","ESCISIONES DE LESIÓN CRANEAL","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015103","ESCISIÓN DE LESIÓN CRANEAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.1.03","015103","ESCISIONES DE LESIÓN CRANEAL","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015104","CORRECCIÓN DE DISPLASIA FIBROSA DEL CRÁNEO POR CRANIECTOMÍA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.1.04","015104","ESCISIONES DE LESIÓN CRANEAL","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015201","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA ANTERIOR VÍA CRANEOFACIAL ANTERIOR","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.2.01","015201","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015202","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO- FOSA ANTERIOR- VÍA CRANEOFACIAL ANTEROLATERAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.2.02","015202","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015203","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO- FOSA ANTERIOR- VÍA ANTEROLATERAL Y RINOTOMÍA LATERAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.2.03","015203","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015204","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO- FOSA ANTERIOR- VÍA TRANSCIGOMÁTICA Y TRANSPALATAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.2.04","015204","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015205","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO- FOSA ANTERIOR","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.2.05","015205","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015206","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA ANTERIOR VÍA ENDONASAL (EXTENDIDA)","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.2.06","015206","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015301","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA POR CRANEOTOMÍA FRONTAL Y OSTEOTOMÍA FRONTO ETMOIDAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.01","015301","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015302","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA POR ABORDAJE TRANSMAXILAR","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.02","015302","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015303","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA POR CRANEOTOMÍA GUIADA POR ESTEREOTAXIA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.03","015303","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015304","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA SUBTEMPORAL Y OSTEOTOMÍA ZIGOMÁTICA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.04","015304","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015305","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA SUBFRONTAL EXTENDIDA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.05","015305","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015306","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA SUBTEMPORAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.06","015306","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015307","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA PREAURICULAR INFRATENTORIAL Y CERVICOTOMÍA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.07","015307","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015308","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA SUBFRONTAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.08","015308","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015309","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA POR ORBITOTOMÍA LATERAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.09","015309","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015310","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA TRANSESFENOIDAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.10","015310","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015311","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA TRANSESFENOIDAL ENDOSCÓPICA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.11","015311","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015313","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA ENDONASAL (EXTENDIDA)","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.13","015313","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015314","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA INFRATEMPORAL TRANSPTERIGOIDEA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.3.14","015314","""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015401","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA EXTREMO LATERAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.4.01","015401","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015402","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA FRONTO ORBITO ETMOIDAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.4.02","015402","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015403","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA SUBTEMPORAL PREAURICULAR INFRATEMPORAL Y CERVICOTOMÍA TRANSMANDIBULAR","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.4.03","015403","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015404","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA TRANSORAL","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.4.04","015404","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015405","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA MAXILOTOMÍA EXTENDIDA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.4.05","015405","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015406","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA TRANSLABERÍNTICA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.4.06","015406","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015407","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA TRANSCOCLEAR","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.4.07","015407","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","015408","RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA FOSA MEDIA","CapItulo 01 SISTEMA NERVIOSO","SI","","False","False","Z","False","False","SUBCATEGORIA","01.5.4.08","015408","RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR","ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO","PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","SI","","","2026-03-17 07:19:42 PM",""
