"Tabla","Codigo","Nombre","Descripcion","Habilitado","Aplicacion","IsStandardGEL","IsStandardMSPS","Extra_I:AplicaASexo","Extra_II:EdadMinima","Extra_III:EdadMaxima","Extra_IV:GrupoMortalidad","Extra_V","Extra_VI:Capitulo","Extra_VII:Grupo","Extra_VIII:SubGrupo","Extra_IX:Categoria","Extra_X:Sexo","ValorRegistro","UsuarioResponsable","Fecha_Actualizacion","IsPublicPrivate"
"CIE10","A170","MENINGITIS TUBERCULOSA","TUBERCULOSIS DEL SISTEMA NERVIOSO","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A17","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A171","TUBERCULOMA MENINGEO","TUBERCULOSIS DEL SISTEMA NERVIOSO","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A17","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A178","OTRAS TUBERCULOSIS DEL SISTEMA NERVIOSO","TUBERCULOSIS DEL SISTEMA NERVIOSO","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A17","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A179","TUBERCULOSIS DEL SISTEMA NERVIOSO, NO ESPECIFICADA","TUBERCULOSIS DEL SISTEMA NERVIOSO","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A17","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A180","TUBERCULOSIS DE HUESOS Y ARTICULACIONES","TUBERCULOSIS DE OTROS ORGANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A18","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A181","TUBERCULOSIS DEL APARATO GENITOURINARIO","TUBERCULOSIS DE OTROS ORGANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A18","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A182","LINFADENOPATIA PERIFERICA TUBERCULOSA","TUBERCULOSIS DE OTROS ORGANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A18","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A183","TUBERCULOSIS DE LOS INTESTINOS, EL PERITONEO Y LOS GANGLIOS MESENTERICOS","TUBERCULOSIS DE OTROS ORGANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A18","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A184","TUBERCULOSIS DE LA PIEL Y EL TEJIDO SUBCUTANEO","TUBERCULOSIS DE OTROS ORGANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A18","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A185","TUBERCULOSIS DEL OJO","TUBERCULOSIS DE OTROS ORGANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A18","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A186","TUBERCULOSIS DEL OIDO","TUBERCULOSIS DE OTROS ORGANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A18","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A187","TUBERCULOSIS DE GLANDULAS SUPRARRENALES","TUBERCULOSIS DE OTROS ORGANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A18","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A188","TUBERCULOSIS DE OTROS ORGANOS ESPECIFICADOS","TUBERCULOSIS DE OTROS ORGANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A18","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A190","TUBERCULOSIS MILIAR AGUDA DE UN SOLO SITIO ESPECIFICADO","TUBERCULOSIS MILIAR","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A19","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A191","TUBERCULOSIS MILIAR AGUDA DE SITIOS MULTIPLES","TUBERCULOSIS MILIAR","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A19","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A192","TUBERCULOSIS MILIAR AGUDA, NO ESPECIFICADA","TUBERCULOSIS MILIAR","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A19","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A198","OTRAS TUBERCULOSIS MILIARES","TUBERCULOSIS MILIAR","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A19","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A199","TUBERCULOSIS MILIAR, SIN OTRA ESPECIFICACION","TUBERCULOSIS MILIAR","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A19","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A200","PESTE BUBONICA","PESTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A20","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A201","PESTE CELULOCUTANEA","PESTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A20","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A202","PESTE NEUMONICA","PESTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A20","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A203","MENINGITIS POR PESTE","PESTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A20","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A207","PESTE SEPTICEMICA","PESTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A20","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A208","OTRAS FORMAS DE PESTE","PESTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A20","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A209","PESTE, NO ESPECIFICADA","PESTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A20","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A210","TULAREMIA ULCEROGLANDULAR","TULAREMIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A21","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A211","TULAREMIA OCULOGLANDULAR","TULAREMIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A21","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A212","TULAREMIA PULMONAR","TULAREMIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A21","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A213","TULAREMIA GASTROINTESTINAL","TULAREMIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A21","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A217","TULAREMIA GENERALIZADA","TULAREMIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A21","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A218","OTRAS FORMAS DE TULAREMIA","TULAREMIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A21","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A219","TULAREMIA, NO ESPECIFICADA","TULAREMIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A21","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A220","CARBUNCO CUTANEO","CARBUNCO [ ANTRAX ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A22","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A221","CARBUNCO PULMONAR","CARBUNCO [ ANTRAX ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A22","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A222","CARBUNCO GASTROINTESTINAL","CARBUNCO [ ANTRAX ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A22","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A227","CARBUNCO SEPTICO","CARBUNCO [ ANTRAX ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A22","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A228","OTRAS FORMAS DE CARBUNCO","CARBUNCO [ ANTRAX ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A22","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A229","CARBUNCO, NO ESPECIFICADO","CARBUNCO [ ANTRAX ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A22","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A230","BRUCELOSIS DEBIDA A BRUCELLA MELITENSIS","BRUCELOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A23","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A231","BRUCELOSIS DEBIDA A BRUCELLA ABORTUS","BRUCELOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A23","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A232","BRUCELOSIS DEBIDA A BRUCELLA SUIS","BRUCELOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A23","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A233","BRUCELOSIS DEBIDA A BRUCELLA CANIS","BRUCELOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A23","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A238","OTRAS BRUCELOSIS","BRUCELOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A23","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A239","BRUCELOSIS, NO ESPECIFICADA","BRUCELOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A23","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A240","MUERMO","MUERMO Y MELIOIDOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A24","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A241","MELIOIDOSIS AGUDA Y FULMINANTE","MUERMO Y MELIOIDOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A24","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A242","MELIOIDOSIS SUBAGUDA Y CRONICA","MUERMO Y MELIOIDOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A24","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A243","OTRAS MELIOIDOSIS","MUERMO Y MELIOIDOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A24","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A244","MELIOIDOSIS, NO ESPECIFICADA","MUERMO Y MELIOIDOSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A24","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A250","ESPIRILOSIS","FIEBRES POR MORDEDURA DE RATA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A25","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A251","ESTREPTOBACILOSIS","FIEBRES POR MORDEDURA DE RATA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A25","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A259","FIEBRE POR MORDEDURA DE RATA, NO ESPECIFICADA","FIEBRES POR MORDEDURA DE RATA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A25","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A260","ERISIPELOIDE CUTANEO","ERISIPELOIDE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A26","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A267","SEPSIS POR ERYSIPELOTHRIX","ERISIPELOIDE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A26","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A268","OTRAS FORMAS DE ERISIPELOIDE","ERISIPELOIDE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A26","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A269","ERISIPELOIDE, NO ESPECIFICADA","ERISIPELOIDE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A26","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A270","LEPTOSPIROSIS ICTEROHEMORRAGICA","LEPTOSPIROSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A27","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A278","OTRAS FORMAS DE LEPTOSPIROSIS","LEPTOSPIROSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A27","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A279","LEPTOSPIROSIS, NO ESPECIFICADA","LEPTOSPIROSIS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A27","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A280","PASTEURELOSIS","OTRAS ENFERMEDADES ZOONOTICAS BACTERIANAS NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A28","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A281","ENFERMEDAD POR RASGUNO DE GATO","OTRAS ENFERMEDADES ZOONOTICAS BACTERIANAS NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A28","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A282","YERSINIOSIS EXTRAINTESTINAL","OTRAS ENFERMEDADES ZOONOTICAS BACTERIANAS NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A28","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A288","OTRAS ENFERMEDADES ZOONOTICAS BACTERIANAS ESPECIFICADAS, NO CLASIFICADAS EN OTRA PARTE","OTRAS ENFERMEDADES ZOONOTICAS BACTERIANAS NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A28","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A289","ENFERMEDAD ZOONOTICA BACTERIANA, SIN OTRA ESPECIFICACION","OTRAS ENFERMEDADES ZOONOTICAS BACTERIANAS NO CLASIFICADAS EN OTRA PARTE","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A28","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A300","LEPRA INDETERMINADA","LEPRA [ ENFERMEDAD DE HANSEN ]","SI","","False","False","3","10","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A30","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A301","LEPRA TUBERCULOIDE","LEPRA [ ENFERMEDAD DE HANSEN ]","SI","","False","False","3","10","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A30","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A302","LEPRA TUBERCULOIDE LIMITROFE","LEPRA [ ENFERMEDAD DE HANSEN ]","SI","","False","False","3","10","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A30","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A303","LEPRA LIMITROFE","LEPRA [ ENFERMEDAD DE HANSEN ]","SI","","False","False","3","10","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A30","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A304","LEPRA LEPROMATOSA LIMITROFE","LEPRA [ ENFERMEDAD DE HANSEN ]","SI","","False","False","3","10","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A30","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A305","LEPRA LEPROMATOSA","LEPRA [ ENFERMEDAD DE HANSEN ]","SI","","False","False","3","10","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A30","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A308","OTRAS FORMAS DE LEPRA","LEPRA [ ENFERMEDAD DE HANSEN ]","SI","","False","False","3","10","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A30","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A309","LEPRA, NO ESPECIFICADA","LEPRA [ ENFERMEDAD DE HANSEN ]","SI","","False","False","3","10","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A30","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A310","INFECCIONES POR MICOBACTERIAS PULMONARES","INFECCIONES DEBIDAS A OTRAS MICOBACTERIAS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A31","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A311","INFECCION CUTANEA POR MICOBACTERIAS","INFECCIONES DEBIDAS A OTRAS MICOBACTERIAS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A31","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A318","OTRAS INFECCIONES POR MICOBACTERIAS","INFECCIONES DEBIDAS A OTRAS MICOBACTERIAS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A31","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A319","INFECCION POR MICOBACTERIA, NO ESPECIFICADA","INFECCIONES DEBIDAS A OTRAS MICOBACTERIAS","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A31","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A320","LISTERIOSIS CUTANEA","LISTERIOSIS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A32","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A321","MENINGITIS Y MENINGOENCEFALITIS LISTERIANA","LISTERIOSIS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A32","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A327","SEPSIS LISTERIANA","LISTERIOSIS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A32","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A328","OTRAS FORMAS DE LISTERIOSIS","LISTERIOSIS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A32","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A329","LISTERIOSIS, NO ESPECIFICADA","LISTERIOSIS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A32","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A33X","TETANOS NEONATAL","TETANOS NEONATAL","SI","","False","False","3","0","0","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A33","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A34X","TETANOS OBSTETRICO","TETANOS OBSTETRICO","SI","","False","False","2","10","54","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A34","","1","","F","","","2025-11-23 04:08:45 PM",""
"CIE10","A35X","OTROS TETANOS","OTROS TETANOS","SI","","False","False","3","0","120","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A35","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A360","DIFTERIA FARINGEA","DIFTERIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A36","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A361","DIFTERIA NASOFARINGEA","DIFTERIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A36","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A362","DIFTERIA LARINGEA","DIFTERIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A36","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A363","DIFTERIA CUTANEA","DIFTERIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A36","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A368","OTRAS DIFTERIAS","DIFTERIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A36","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A369","DIFTERIA, NO ESPECIFICADA","DIFTERIA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A36","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A370","TOS FERINA DEBIDA A BORDETELLA PERTUSSIS","TOS FERINA [ TOS CONVULSIVA ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A37","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A371","TOS FERINA DEBIDA A BORDETELLA PARAPERTUSSIS","TOS FERINA [ TOS CONVULSIVA ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A37","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A378","TOS FERINA DEBIDA A OTRAS ESPECIES DE BORDETELLA","TOS FERINA [ TOS CONVULSIVA ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A37","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A379","TOS FERINA, NO ESPECIFICADA","TOS FERINA [ TOS CONVULSIVA ]","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A37","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A38X","ESCARLATINA","ESCARLATINA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A38","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A390","MENINGITIS MENINGOCOCICA","ENFERMEDAD MENINGOCOCICA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A39","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A391","SINDROME DE WATERHOUSE-FRIDERICHSEN","ENFERMEDAD MENINGOCOCICA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A39","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A392","MENINGOCOCEMIA AGUDA","ENFERMEDAD MENINGOCOCICA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A39","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A393","MENINGOCOCEMIA CRONICA","ENFERMEDAD MENINGOCOCICA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A39","","1","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","A394","MENINGOCOCEMIA, NO ESPECIFICADA","ENFERMEDAD MENINGOCOCICA","SI","","False","False","3","0","999","1","CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)","A39","","1","","A","","","2025-11-23 04:08:45 PM",""
